num_trump,right_bower,left_bower,trump_ace,trump_king,trump_queen,trump_ten,trump_nine,offsuit_aces,flipped_jack,flipped_ace,seat_position,bidding_round,bid_win_rate,bid_expected_score,not_bid_win_rate,not_bid_expected_score,alone_win_rate,alone_expected_score,should_bid,should_alone
1,0,0,0,0,0,0,1,0,1,0,0,0,0.45098039215686275,-0.6274509803921569,0.3,-0.6,,,0,0
1,0,0,0,0,0,0,1,0,1,0,1,0,0.0,-2.0,0.19402985074626866,-1.0970149253731343,,,0,0
1,0,0,0,0,0,0,1,0,1,0,2,0,0.0,-2.0,0.6715328467153284,0.6861313868613139,,,0,0
1,0,0,0,0,0,0,1,0,1,0,3,0,0.0,-2.0,0.225,-0.875,,,0,0
1,0,0,0,0,0,0,1,1,0,0,0,0,0.25925925925925924,-1.1851851851851851,0.3712871287128713,-0.30845771144278605,,,0,0
1,0,0,0,0,0,0,1,1,0,0,1,0,0.1267605633802817,-1.6056338028169015,0.44946236559139785,-0.07956989247311828,,,0,0
1,0,0,0,0,0,0,1,1,0,0,1,1,1.0,1.0,0.4,-0.6,,,1,0
1,0,0,0,0,0,0,1,1,0,0,2,0,0.0,-2.0,0.6065989847715736,0.29441624365482233,,,0,0
1,0,0,0,0,0,0,1,1,0,0,3,0,0.3333333333333333,-0.9523809523809523,0.35514018691588783,-0.5467289719626168,,,0,0
1,0,0,0,0,0,0,1,1,0,1,0,0,0.39285714285714285,-0.8214285714285714,0.425,-0.1,,,0,0
1,0,0,0,0,0,0,1,1,0,1,1,0,0.16666666666666666,-1.4444444444444444,0.5031847133757962,0.11464968152866242,,,0,0
1,0,0,0,0,0,0,1,1,0,1,2,0,0.0,-2.0,0.575,0.08333333333333333,,,0,0
1,0,0,0,0,0,0,1,1,0,1,3,0,0.375,-0.875,0.28735632183908044,-0.7586206896551724,,,0,0
1,0,0,0,0,0,0,1,1,1,0,0,0,0.5176470588235295,-0.4470588235294118,0.25,-0.4166666666666667,,,0,0
1,0,0,0,0,0,0,1,1,1,0,1,0,0.09523809523809523,-1.7142857142857142,0.313953488372093,-0.4186046511627907,,,0,0
1,0,0,0,0,0,0,1,1,1,0,2,0,0.07692307692307693,-1.7692307692307692,0.7261146496815286,0.7834394904458599,,,0,0
1,0,0,0,0,0,0,1,1,1,0,3,0,0.125,-1.625,0.21568627450980393,-0.9108910891089109,,,0,0
1,0,0,0,0,0,0,1,2,0,0,0,0,0.375,-0.875,0.5,0.5,,,0,0
1,0,0,0,0,0,0,1,2,0,0,1,0,0.17647058823529413,-1.4705882352941178,0.46774193548387094,0.0,,,0,0
1,0,0,0,0,0,0,1,2,0,0,2,0,0.21428571428571427,-1.3571428571428572,0.6703296703296703,0.37362637362637363,,,0,0
1,0,0,0,0,0,0,1,2,0,0,3,0,0.16666666666666666,-1.5,0.3442622950819672,-0.45901639344262296,,,0,0
1,0,0,0,0,0,0,1,2,0,1,0,0,0.2631578947368421,-1.1578947368421053,0.0,-1.0,,,0,0
1,0,0,0,0,0,0,1,2,0,1,1,0,0.0,-2.0,0.4897959183673469,0.16326530612244897,,,0,0
1,0,0,0,0,0,0,1,2,0,1,2,0,0.0,-2.0,0.8,0.7931034482758621,,,0,0
1,0,0,0,0,0,0,1,2,0,1,3,0,1.0,1.0,0.15384615384615385,-1.5384615384615385,,,1,0
1,0,0,0,0,0,0,1,2,1,0,0,0,0.5,-0.4444444444444444,0.0,-1.0,,,1,0
1,0,0,0,0,0,0,1,2,1,0,1,0,0.25,-1.25,0.35714285714285715,-0.21428571428571427,,,0,0
1,0,0,0,0,0,0,1,2,1,0,2,0,0.08333333333333333,-1.75,0.92,1.12,,,0,0
1,0,0,0,0,0,0,1,3,0,0,0,0,0.3333333333333333,-1.0,0.0,-4.0,,,1,0
1,0,0,0,0,0,0,1,3,0,0,3,0,1.0,1.0,0.0,-2.5,,,1,0
1,0,0,0,0,0,0,1,3,0,1,0,0,0.5,-0.5,1.0,2.0,,,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0.21875,-1.34375,0.29120879120879123,-0.6703296703296703,,,0,0
1,0,0,0,0,0,1,0,0,0,0,1,0,0.06666666666666667,-1.8,0.3646788990825688,-0.3922018348623853,,,0,0
1,0,0,0,0,0,1,0,0,0,0,1,1,0.0,-2.0,0.3157894736842105,-0.8947368421052632,,,0,0
1,0,0,0,0,0,1,0,0,0,0,2,0,0.0,-2.0,0.4987146529562982,0.030848329048843187,,,0,0
1,0,0,0,0,0,1,0,0,0,0,3,0,0.0,-2.0,0.20689655172413793,-1.1379310344827587,,,0,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0.3,-1.1,0.21428571428571427,-0.6144578313253012,,,0,0
1,0,0,0,0,0,1,0,0,0,1,1,0,0.0,-2.0,0.35555555555555557,-0.562962962962963,,,0,0
1,0,0,0,0,0,1,0,0,0,1,2,0,0.0,-2.0,0.5403225806451613,-0.016129032258064516,,,0,0
1,0,0,0,0,0,1,0,0,0,1,3,0,0.125,-1.625,0.2,-0.9818181818181818,,,0,0
1,0,0,0,0,0,1,0,0,1,0,0,0,0.43023255813953487,-0.7093023255813954,0.7142857142857143,0.7142857142857143,,,0,0
1,0,0,0,0,0,1,0,0,1,0,1,0,0.0,-2.0,0.20567375886524822,-1.0780141843971631,,,0,0
1,0,0,0,0,0,1,0,0,1,0,2,0,0.0,-2.0,0.6218487394957983,0.4117647058823529,,,0,0
1,0,0,0,0,0,1,0,0,1,0,3,0,0.09090909090909091,-1.7272727272727273,0.14893617021276595,-1.372340425531915,,,0,0
1,0,0,0,0,0,1,0,1,0,0,0,0,0.30357142857142855,-1.0892857142857142,0.2962962962962963,-0.4012345679012346,,,0,0
1,0,0,0,0,0,1,0,1,0,0,1,0,0.11904761904761904,-1.619047619047619,0.42038216560509556,-0.12738853503184713,,,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,0.5,-0.5,0.43478260869565216,-0.21739130434782608,,,0,0
1,0,0,0,0,0,1,0,1,0,0,2,0,0.022222222222222223,-1.9333333333333333,0.5633484162895928,0.19772727272727272,,,0,0
1,0,0,0,0,0,1,0,1,0,0,2,1,,,0.2,-1.1111111111111112,,,1,0
1,0,0,0,0,0,1,0,1,0,0,3,0,0.14285714285714285,-1.5714285714285714,0.2926829268292683,-0.6260162601626016,,,0,0
1,0,0,0,0,0,1,0,1,0,0,3,1,0.0,-2.0,0.0,-1.0,,,0,0
1,0,0,0,0,0,1,0,1,0,1,0,0,0.38461538461538464,-0.8461538461538461,0.5,0.08333333333333333,,,0,0
1,0,0,0,0,0,1,0,1,0,1,1,0,0.047619047619047616,-1.8571428571428572,0.4117647058823529,-0.1568627450980392,,,0,0
1,0,0,0,0,0,1,0,1,0,1,2,0,0.1,-1.7,0.5736434108527132,0.023255813953488372,,,0,0
1,0,0,0,0,0,1,0,1,0,1,3,0,0.6,-0.1,0.30337078651685395,-0.6931818181818182,,,1,0
1,0,0,0,0,0,1,0,1,1,0,0,0,0.6538461538461539,-0.009615384615384616,0.21428571428571427,-0.5,,,1,0
1,0,0,0,0,0,1,0,1,1,0,1,0,0.043478260869565216,-1.8695652173913044,0.28859060402684567,-0.6442953020134228,,,0,0
1,0,0,0,0,0,1,0,1,1,0,2,0,0.1,-1.7,0.6971830985915493,0.30985915492957744,,,0,0
1,0,0,0,0,0,1,0,1,1,0,3,0,0.125,-1.625,0.18181818181818182,-1.1181818181818182,,,0,0
1,0,0,0,0,0,1,0,2,0,0,0,0,0.3584905660377358,-0.9245283018867925,0.0,-1.2,,,1,0
1,0,0,0,0,0,1,0,2,0,0,1,0,0.3333333333333333,-1.0,0.4380165289256198,-0.024793388429752067,,,0,0
1,0,0,0,0,0,1,0,2,0,0,1,1,0.0,-2.0,0.6666666666666666,0.5555555555555556,,,0,0
1,0,0,0,0,0,1,0,2,0,0,2,0,0.2857142857142857,-1.1428571428571428,0.6730769230769231,0.5631067961165048,,,0,0
1,0,0,0,0,0,1,0,2,0,0,3,0,0.0,-2.0,0.3275862068965517,-0.5344827586206896,,,0,0
1,0,0,0,0,0,1,0,2,0,1,1,0,0.14285714285714285,-1.5714285714285714,0.4594594594594595,-0.08108108108108109,,,0,0
1,0,0,0,0,0,1,0,2,0,1,2,0,0.14285714285714285,-1.5714285714285714,0.5714285714285714,0.19047619047619047,,,0,0
1,0,0,0,0,0,1,0,2,0,1,3,0,0.0,-2.0,0.3684210526315789,-0.10526315789473684,,,0,0
1,0,0,0,0,0,1,0,2,1,0,0,0,0.65,0.25,0.6666666666666666,0.6666666666666666,0.5,0.0,0,0
1,0,0,0,0,0,1,0,2,1,0,1,0,0.0,-2.0,0.42857142857142855,-0.14285714285714285,,,0,0
1,0,0,0,0,0,1,0,2,1,0,2,0,0.0,-2.0,0.8571428571428571,1.25,,,0,0
1,0,0,0,0,0,1,0,2,1,0,3,0,0.0,-2.0,0.28125,-0.25,,,0,0
1,0,0,0,0,0,1,0,3,0,0,2,0,0.2,-1.4,,,,,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0.07692307692307693,-1.7692307692307692,0.27380952380952384,-0.5568862275449101,,,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0.16666666666666666,-1.462962962962963,0.3464203233256351,-0.5242494226327945,,,0,0
1,0,0,0,0,1,0,0,0,0,0,1,1,1.0,1.0,0.3333333333333333,-0.5,,,1,0
1,0,0,0,0,1,0,0,0,0,0,2,0,0.0,-2.0,0.5121951219512195,0.0948509485094851,,,0,0
1,0,0,0,0,1,0,0,0,0,0,3,0,0.043478260869565216,-1.8695652173913044,0.2559241706161137,-0.9478672985781991,,,0,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0.625,-0.125,0.2857142857142857,-0.6825396825396826,,,1,0
1,0,0,0,0,1,0,0,0,0,1,1,0,0.05263157894736842,-1.8421052631578947,0.32142857142857145,-0.7142857142857143,,,0,0
1,0,0,0,0,1,0,0,0,0,1,2,0,0.0,-2.0,0.5163934426229508,-0.16393442622950818,,,0,0
1,0,0,0,0,1,0,0,0,0,1,3,0,0.3333333333333333,-0.8333333333333334,0.17721518987341772,-1.0253164556962024,,,1,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0.4482758620689655,-0.6436781609195402,0.14285714285714285,-1.2857142857142858,,,1,0
1,0,0,0,0,1,0,0,0,1,0,1,0,0.0,-2.0,0.2847682119205298,-0.6821192052980133,,,0,0
1,0,0,0,0,1,0,0,0,1,0,2,0,0.0,-2.0,0.6046511627906976,0.26356589147286824,,,0,0
1,0,0,0,0,1,0,0,0,1,0,3,0,0.07692307692307693,-1.7692307692307692,0.15730337078651685,-1.2696629213483146,,,0,0
1,0,0,0,0,1,0,0,1,0,0,0,0,0.3,-1.1,0.34591194968553457,-0.2578616352201258,,,0,0
1,0,0,0,0,1,0,0,1,0,0,1,0,0.11764705882352941,-1.6470588235294117,0.3938144329896907,-0.1908713692946058,,,0,0
1,0,0,0,0,1,0,0,1,0,0,1,1,0.16666666666666666,-1.3333333333333333,0.1724137931034483,-1.0,,,0,0
1,0,0,0,0,1,0,0,1,0,0,2,0,0.06521739130434782,-1.8043478260869565,0.6059782608695652,0.39945652173913043,,,0,0
1,0,0,0,0,1,0,0,1,0,0,2,1,0.0,-2.0,0.0,-1.25,,,0,0
1,0,0,0,0,1,0,0,1,0,0,3,0,0.3333333333333333,-0.9333333333333333,0.35094339622641507,-0.4830188679245283,,,0,0
1,0,0,0,0,1,0,0,1,0,1,0,0,0.3387096774193548,-0.967741935483871,0.14285714285714285,-0.5714285714285714,,,0,0
1,0,0,0,0,1,0,0,1,0,1,1,0,0.18518518518518517,-1.4444444444444444,0.3878787878787879,-0.24390243902439024,,,0,0
1,0,0,0,0,1,0,0,1,0,1,2,0,0.09090909090909091,-1.7272727272727273,0.6147540983606558,0.2540983606557377,,,0,0
1,0,0,0,0,1,0,0,1,0,1,3,0,0.2857142857142857,-1.1428571428571428,0.37662337662337664,-0.36363636363636365,,,0,0
1,0,0,0,0,1,0,0,1,1,0,0,0,0.5566037735849056,-0.3018867924528302,0.5555555555555556,0.1111111111111111,,,0,0
1,0,0,0,0,1,0,0,1,1,0,1,0,0.0,-2.0,0.3333333333333333,-0.34,,,0,0
1,0,0,0,0,1,0,0,1,1,0,2,0,0.0,-2.0,0.7142857142857143,0.7012987012987013,,,0,0
1,0,0,0,0,1,0,0,1,1,0,3,0,0.07142857142857142,-1.7857142857142858,0.19,-1.01,,,0,0
1,0,0,0,0,1,0,0,2,0,0,0,0,0.3617021276595745,-0.851063829787234,0.3333333333333333,-0.3333333333333333,,,0,0
1,0,0,0,0,1,0,0,2,0,0,1,0,0.2857142857142857,-1.0,0.544,0.3225806451612903,,,0,0
1,0,0,0,0,1,0,0,2,0,0,2,0,0.1111111111111111,-1.6666666666666667,0.6631578947368421,0.4842105263157895,,,0,0
1,0,0,0,0,1,0,0,2,0,0,3,0,0.25,-1.25,0.3384615384615385,-0.676923076923077,,,0,0
1,0,0,0,0,1,0,0,2,0,1,0,0,0.45,-0.6,1.0,2.0,,,0,0
1,0,0,0,0,1,0,0,2,0,1,1,0,0.16666666666666666,-1.5,0.4634146341463415,-0.024390243902439025,,,0,0
1,0,0,0,0,1,0,0,2,0,1,2,0,0.0,-2.0,0.5555555555555556,0.19444444444444445,,,0,0
1,0,0,0,0,1,0,0,2,0,1,3,0,0.0,-2.0,0.34615384615384615,-0.07692307692307693,,,0,0
1,0,0,0,0,1,0,0,2,1,0,0,0,0.6551724137931034,0.06896551724137931,0.5,0.0,0.5555555555555556,-0.3333333333333333,1,0
1,0,0,0,0,1,0,0,2,1,0,1,0,0.0,-2.0,0.36363636363636365,-0.18181818181818182,,,0,0
1,0,0,0,0,1,0,0,2,1,0,2,0,0.3333333333333333,-1.0,0.8636363636363636,1.697674418604651,,,0,0
1,0,0,0,0,1,0,0,2,1,0,3,0,0.0,-2.0,0.2647058823529412,-0.8823529411764706,,,0,0
1,0,0,0,0,1,0,0,3,0,0,1,0,0.0,-2.0,0.25,-0.5,,,0,0
1,0,0,0,0,1,0,0,3,0,0,1,1,0.3333333333333333,-1.0,1.0,2.0,,,0,0
1,0,0,0,0,1,0,0,3,0,0,2,0,0.6,-0.2,1.0,1.5,,,0,0
1,0,0,0,0,1,0,0,3,0,1,0,0,1.0,1.0,1.0,2.0,,,0,0
1,0,0,0,0,1,0,0,3,1,0,1,0,0.0,-2.0,0.0,-1.0,,,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0.16666666666666666,-1.5,0.3277777777777778,-0.4245810055865922,,,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0.14285714285714285,-1.5714285714285714,0.34210526315789475,-0.47961630695443647,,,0,0
1,0,0,0,1,0,0,0,0,0,0,1,1,1.0,1.0,0.35,-0.5,,,1,0
1,0,0,0,1,0,0,0,0,0,0,2,0,0.02127659574468085,-1.9361702127659575,0.49019607843137253,-0.07282913165266107,,,0,0
1,0,0,0,1,0,0,0,0,0,0,2,1,0.0,-2.0,0.0,-2.0,,,0,0
1,0,0,0,1,0,0,0,0,0,0,3,0,0.06896551724137931,-1.793103448275862,0.22162162162162163,-0.8702702702702703,,,0,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0.2222222222222222,-1.3333333333333333,0.3684210526315789,-0.21052631578947367,,,0,0
1,0,0,0,1,0,0,0,0,0,1,1,0,0.09090909090909091,-1.7272727272727273,0.2826086956521739,-0.644927536231884,,,0,0
1,0,0,0,1,0,0,0,0,0,1,2,0,0.0,-2.0,0.5104895104895105,-0.056338028169014086,,,0,0
1,0,0,0,1,0,0,0,0,0,1,3,0,0.2222222222222222,-1.2222222222222223,0.24691358024691357,-1.0123456790123457,,,0,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0.5522388059701493,-0.34328358208955223,0.375,-0.25,,,0,0
1,0,0,0,1,0,0,0,0,1,0,1,0,0.0,-2.0,0.25925925925925924,-0.8944099378881988,,,0,0
1,0,0,0,1,0,0,0,0,1,0,2,0,0.0,-2.0,0.6124031007751938,0.3333333333333333,,,0,0
1,0,0,0,1,0,0,0,0,1,0,3,0,0.0,-2.0,0.16853932584269662,-1.0898876404494382,,,0,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0.37349397590361444,-0.8554216867469879,0.3333333333333333,-0.3076923076923077,,,0,0
1,0,0,0,1,0,0,0,1,0,0,1,0,0.18461538461538463,-1.4461538461538461,0.41472868217054265,-0.17635658914728683,,,0,0
1,0,0,0,1,0,0,0,1,0,0,1,1,0.14285714285714285,-1.5714285714285714,0.36363636363636365,-0.4090909090909091,,,0,0
1,0,0,0,1,0,0,0,1,0,0,2,0,0.018518518518518517,-1.9444444444444444,0.5740740740740741,0.2088167053364269,,,0,0
1,0,0,0,1,0,0,0,1,0,0,3,0,0.25806451612903225,-1.1290322580645162,0.2897959183673469,-0.7306122448979592,,,0,0
1,0,0,0,1,0,0,0,1,0,0,3,1,,,0.0,-2.5,,,1,0
1,0,0,0,1,0,0,0,1,0,1,0,0,0.26436781609195403,-1.206896551724138,0.5,-0.16666666666666666,,,0,0
1,0,0,0,1,0,0,0,1,0,1,1,0,0.09523809523809523,-1.7142857142857142,0.39375,-0.2125,,,0,0
1,0,0,0,1,0,0,0,1,0,1,2,0,0.07142857142857142,-1.7857142857142858,0.6064516129032258,0.34415584415584416,,,0,0
1,0,0,0,1,0,0,0,1,0,1,3,0,0.1111111111111111,-1.6666666666666667,0.3655913978494624,-0.3655913978494624,,,0,0
1,0,0,0,1,0,0,0,1,1,0,0,0,0.7303370786516854,0.2247191011235955,0.0,-1.75,,,1,0
1,0,0,0,1,0,0,0,1,1,0,1,0,0.0,-2.0,0.3576158940397351,-0.3509933774834437,,,0,0
1,0,0,0,1,0,0,0,1,1,0,2,0,0.06666666666666667,-1.8,0.7678571428571429,0.7321428571428571,,,0,0
1,0,0,0,1,0,0,0,1,1,0,3,0,0.14285714285714285,-1.5714285714285714,0.25510204081632654,-0.9693877551020408,,,0,0
1,0,0,0,1,0,0,0,2,0,0,0,0,0.4166666666666667,-0.75,0.125,-0.75,,,0,0
1,0,0,0,1,0,0,0,2,0,0,1,0,0.5714285714285714,-0.2857142857142857,0.552,0.256,,,0,0
1,0,0,0,1,0,0,0,2,0,0,1,1,1.0,1.0,0.4,-0.2,,,1,0
1,0,0,0,1,0,0,0,2,0,0,2,0,0.0,-2.0,0.5465116279069767,0.26744186046511625,,,0,0
1,0,0,0,1,0,0,0,2,0,0,3,0,0.125,-1.625,0.3188405797101449,-0.6231884057971014,,,0,0
1,0,0,0,1,0,0,0,2,0,0,3,1,0.0,-2.0,0.0,-4.0,,,1,0
1,0,0,0,1,0,0,0,2,0,1,0,0,0.4583333333333333,-0.625,1.0,2.0,,,0,0
1,0,0,0,1,0,0,0,2,0,1,1,0,0.2,-1.4,0.55,0.225,,,0,0
1,0,0,0,1,0,0,0,2,0,1,2,0,0.2,-1.4,0.6857142857142857,0.6857142857142857,,,0,0
1,0,0,0,1,0,0,0,2,0,1,3,0,0.0,-2.0,0.4583333333333333,-0.3333333333333333,,,0,0
1,0,0,0,1,0,0,0,2,1,0,1,0,0.2857142857142857,-1.1428571428571428,0.37777777777777777,0.0,,,0,0
1,0,0,0,1,0,0,0,2,1,0,2,0,0.375,-0.875,0.7619047619047619,0.8095238095238095,,,0,0
1,0,0,0,1,0,0,0,2,1,0,3,0,0.0,-2.0,0.35714285714285715,-0.14285714285714285,,,0,0
1,0,0,0,1,0,0,0,3,0,0,1,0,,,0.75,1.25,,,0,0
1,0,0,0,1,0,0,0,3,0,0,2,0,0.25,-1.25,,,,,0,0
1,0,0,0,1,0,0,0,3,1,0,0,0,1.0,3.0,,,1.0,3.0,1,1
1,0,0,0,1,0,0,0,3,1,0,2,0,0.6666666666666666,0.0,0.0,-1.0,,,1,0
1,0,0,0,1,0,0,0,3,1,0,3,0,0.0,-2.0,0.5,0.0,,,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0.2,-1.4,0.3453815261044177,-0.28112449799196787,,,0,0
1,0,0,1,0,0,0,0,0,0,0,1,0,0.11475409836065574,-1.6557377049180328,0.36585365853658536,-0.44773519163763065,,,0,0
1,0,0,1,0,0,0,0,0,0,0,2,0,0.03773584905660377,-1.8867924528301887,0.5621181262729125,0.23265306122448978,,,0,0
1,0,0,1,0,0,0,0,0,0,0,3,0,0.14285714285714285,-1.5714285714285714,0.22676579925650558,-1.1152416356877324,,,0,0
1,0,0,1,0,0,0,0,0,1,0,0,0,0.5542168674698795,-0.3132530120481928,0.2727272727272727,-0.2727272727272727,,,0,0
1,0,0,1,0,0,0,0,0,1,0,1,0,0.18181818181818182,-1.4545454545454546,0.27205882352941174,-1.0073529411764706,,,0,0
